ext_gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,log10FDR
Ilk,2.201713734159815,0.41713082199765145,0.019086019836062455,21.855306951399864,6.920451713137526e-106,7.253421489513395e-105,104.13945708536036
Taf10,2.1008098224931513,0.09837009014134819,0.020669303008011647,4.759235959878225,1.943271531961723e-6,5.027515210763938e-6,5.298646606769838
Tpp1,1.787215817811155,-0.37370216518479543,0.02445150070771705,-15.283404059811046,9.865017842339734e-53,6.772599195631464e-52,51.16924462530552
Dchs1,1.0980108837409592,-0.09399207108272155,0.0284786986692457,-3.3004342008163485,9.653534743202447e-4,0.002050157955413891,2.6882126772262245
Mrpl17,2.2343591934442273,0.4964483557121692,0.01937413087479807,25.624290396321765,8.181373098653231e-145,1.0614881079362774e-143,142.97408486695872
Ppfibp2,1.1460371393302524,-0.08593660191948774,0.027817285013874225,-3.0893238458255636,0.002006126330129081,0.004123704123043111,2.3847125030246663
Eif3f,6.964514241415307,0.7899092638727636,0.02033439656284529,38.845965329311724,0,0,Inf
Lmo1,1.2974559841260116,-0.29226940100068,0.027780467757262697,-10.520679621179939,6.937137672608194e-26,3.2596135726492746e-25,24.48683388251286
Rpl27a,27.371219532983506,1.1224980634175472,0.02336792282219226,48.03585119476358,0,0,Inf
St5,1.1811327993608756,0.30387326008642274,0.02448981451439854,12.408148698217518,2.3604766425557327e-35,1.3062900803560964e-34,33.883960371063196
Akip1,1.2533581161604017,0.15880752367065387,0.024758671940809895,6.414218179808357,1.4154737151892047e-10,4.4653525985167583e-10,9.350144242140694
Tmem9b,1.8558993677292432,-0.22171860424485038,0.022716483020547427,-9.760252238178872,1.6673998896530941e-22,7.37139921195781e-22,21.132450068130666
Tmem41b,1.285445315019915,0.19049007515781194,0.02423009932050728,7.861712518717973,3.789168799842495e-15,1.4012882909713857e-14,13.853472506899827
1600010M07Rik,1.1487750123566753,-0.15748285687284894,0.02837109708115948,-5.550820132980662,2.8433251484533324e-8,8.064485003105502e-8,7.0934233613749305
Ipo7,1.3037643895374336,0.4863417406080083,0.022158360579837878,21.948453219528147,8.959840238565204e-107,9.44471061940667e-106,105.02481134407567
Wee1,1.0913556048592363,0.1031694547570909,0.026976483537198687,3.8244219123232805,1.3107928148200685e-4,2.991744418946114e-4,3.5240755104674806
Swap70,1.2674585278270079,-0.23018750722459366,0.027592764601461595,-8.342314028671145,7.28506827327936e-17,2.8313516862579004e-16,15.548006182943258
Sbf2,1.294839210654606,0.08496751390722554,0.024884794903778613,3.4144349686532363,6.391444925700285e-4,0.0013783120224463358,2.8606524556597623
Adm,1.2450367995868035,-0.2856957056232512,0.028331466895298626,-10.084042124577039,6.4996003735045736e-24,2.956846311406498e-23,22.529171248298603
Ctr9,1.1642213789378615,0.1711775293890274,0.025610214293936097,6.683955371258188,2.3257766115597194e-11,7.580652142945645e-11,10.120293431584313
Eif4g2,3.4984132034203945,0.8215823169698335,0.018028855357726685,45.57040925050882,0,0,Inf
Galnt18,1.1287569225884437,-0.09204761564368974,0.02807843455460879,-3.278231749874427,0.001044595959141439,0.00221079621936143,2.6554512867679687
Usp47,1.2510580789534083,0.22254465962017153,0.024339164118484656,9.143479970668238,6.04743012206858e-20,2.532834356586516e-19,18.596393211462
Mical2,1.107287048995521,0.17593461597790697,0.02622697579223986,6.708154892565356,1.971006589390205e-11,6.439991798393645e-11,10.191114685732526
Parva,1.3810162183126578,0.20379070813817776,0.023272295970826216,8.756794275633421,2.0088181683896873e-18,8.104618177453846e-18,17.0912674406959
Tead1,1.1947464490671291,0.4702506961247386,0.02325421898794848,20.222166840711633,6.2477804584328e-91,5.8676540198266215e-90,89.23153550180045
Far1,1.335968536255185,0.11375510183714452,0.02429192794186129,4.682835471494832,2.8293360613205185e-6,7.24731306992624e-6,5.139822977593731
Spon1,1.309770123701927,-0.3008488208981529,0.02774380756183162,-10.843818759471352,2.1337429781678837e-27,1.0312274071709963e-26,25.986645553155668
Rras2,1.1465108543538969,0.4367836780914083,0.02396161715238811,18.22847244881703,3.0677046383077835e-74,2.5755426741003658e-73,72.58913124990968
Copb1,1.6150580699112058,0.20138103359233336,0.021535226932890478,9.351238053812503,8.662769450920378e-21,3.697621534326188e-20,19.43207754259955
Psma1,2.5793575591135807,0.2424254415916897,0.019272522579276453,12.578812171291332,2.7615087367479412e-36,1.5456471933618466e-35,34.8108896303801
Sox6,1.0494298574415961,0.10951329454895313,0.02746433587176571,3.987472883388984,6.678083439597336e-5,1.555051497968222e-4,3.8082552240563765
1110004F10Rik,2.0542486921962144,0.44047601702455436,0.017854276614325485,24.670616824158298,2.2115521925633825e-134,2.709427419940796e-133,132.56712247836313
Rps13,23.596936165951796,1.0394234753904918,0.023566078577079864,44.10676438978799,0,0,Inf
Nucb2,1.5399970861730727,-0.386512647396072,0.026226810509975895,-14.737310404139846,3.712792775428784e-49,2.466151845329918e-48,47.60798018663783
Xylt1,1.1326494357302388,-0.13738944979834908,0.028400806100101237,-4.83751937582713,1.3146957263933024e-6,3.433878905084741e-6,5.464215024195712
Rps15a,29.767047828125353,1.1322086343964917,0.024435241125076185,46.335071080374355,0,0,Inf
Arl6ip1,3.202809007964056,-0.18910207102443888,0.023771162147354856,-7.955104165804585,1.789808588812611e-15,6.6827386609671676e-15,14.175045522314747
Smg1,1.2726656439525692,0.12329432779565042,0.024825406292239564,4.966457601710724,6.818695205426065e-7,1.811295862860171e-6,5.742010604841719
Syt17,1.0492540907728103,0.11959890387232769,0.027386575948896673,4.367063049265419,1.2592838515542786e-5,3.099484204911968e-5,4.508710572487775
Itpripl2,1.4136083913322612,0.1484781089721412,0.023373678467826703,6.352363800011953,2.1203113726023148e-10,6.641928371185214e-10,9.177705812291796
Coq7,1.3455320459774434,0.6245168391481858,0.021014178132909882,29.718832456747023,4.385507743372738e-194,7.28083281047429e-193,192.13781894152388
Gde1,2.0586321098705476,0.2843963697560601,0.02089238456754983,13.612441836715286,3.3776702837128944e-42,2.0536570023929018e-41,40.68747208966135
Ccp110,1.0670707630578984,0.08282936871381398,0.027442685910529174,3.0182675625797297,0.0025422433935562193,0.005173010392912656,2.286256649064321
Knop1,1.30797431980796,0.18011081285839,0.024089730660011223,7.476663620709244,7.623321271830123e-14,2.7070419351090037e-13,12.567505016469843
Thumpd1,1.1851196331204001,0.21212714746860145,0.025087799040859605,8.455390890333485,2.7815395218254774e-17,1.0914188915108441e-16,15.96200853322842
Tmem159,1.4028420236547543,-0.1358200367605534,0.025492412477905083,-5.3278612559039695,9.93759870958269e-8,2.7466418655652155e-7,6.5611979645141005
Uqcrc2,2.132908278087,0.898203383048228,0.016238447790255493,55.313376909536245,0,0,Inf
BC030336,1.1427064442088546,0.10536673747540413,0.026341708616771556,3.99999631794264,6.334346921463302e-5,0.00014785162904655031,3.8301738860040797
Eef2k,1.1490264504763794,0.10340559920864724,0.026284156532904758,3.934141811976932,8.349447867817632e-5,1.934150846334473e-4,3.713509657876622
Polr3e,1.121551836838661,0.11566189197978659,0.02651190190391056,4.362640311471816,1.2850211861022795e-5,3.161246573094248e-5,4.500141628438228
Mettl9,1.9203058800185266,0.6406003027122866,0.017496968258199075,36.612074346771564,1.8377172684743378e-293,4.618127047022713e-292,291.33553412359254
Igsf6,1.548873189632775,-0.5223473994646112,0.02728635990970948,-19.14316901166216,1.1034977404388118e-81,9.748115012418683e-81,80.01107935546555
Otoa,1.042870204765477,0.18065653212766428,0.02699703621650717,6.691717219581421,2.2056678391682707e-11,7.1955393441719e-11,10.142936647812306
Gga2,1.2990057605018095,0.14362064733389385,0.024421619171109528,5.880881457024573,4.080873648978051e-9,1.2074531917791998e-8,7.9181296961425165
Ears2,1.0657085506932518,0.10209319014266031,0.02730942616169468,3.7383865020884404,1.852050700004266e-4,4.1730126036529906e-4,3.3795503035967793
Ubfd1,1.3485113458897853,0.16580442438438625,0.02381462592770569,6.962293881403827,3.3477620819172287e-12,1.1252943259144741e-11,10.948733870972543
Ndufab1,2.8877526344082742,0.9922892608120348,0.018745243056989585,52.93552384438342,0,0,Inf
Plk1,1.1284703745059856,0.22119373349257773,0.02564585255439816,8.62493196603222,6.413076764410837e-18,2.5600154088564377e-17,16.591757420640814
Prkcb,1.194710362236413,-0.19771287516781508,0.028151590625296364,-7.023151117797049,2.1691937084035695e-12,7.348411904750624e-12,11.133806507926039
Rbbp6,1.9210380234305524,0.34938479900118513,0.018942665025007237,18.44433180547422,5.791043650580954e-76,4.943704857881456e-75,74.30594746478404
Tnrc6a,1.3767095980417117,0.17490025746026316,0.023519086530710314,7.436524255816023,1.0336899361437557e-13,3.64776371906373e-13,12.437973300505394
Arhgap17,1.4699667254110176,-0.20212371928166353,0.02539889726501182,-7.957972236853704,1.7488158061675645e-15,6.532993800513331e-15,14.184887753933888
Lcmt1,1.2903870942933928,0.2006222379137342,0.024114415103862457,8.31959792719999,8.826220720484609e-17,3.4239970055283546e-16,15.465466623808869
Nsmce1,1.5947922784048483,0.3886641371913749,0.02056374961094266,18.900450771125595,1.1308228247508724e-79,9.888656126651631e-79,78.00486272523155
Il4ra,1.5113856978099995,-0.31847403413986697,0.025930336506631776,-12.281909031856031,1.1329295890805554e-34,6.206667086607238e-34,33.20714154869015
Il21r,1.1502348695803069,-0.1522677337475747,0.028308899159570192,-5.3787938870133924,7.498649671149776e-8,2.088615756711776e-7,6.680141449961694
Gtf3c1,1.1378374943814393,0.14782520816279518,0.026085109229375954,5.667034278557693,1.4529028511928806e-8,4.1763512369053995e-8,7.379202983704249
Xpo6,1.2330540086244335,0.13667659333658697,0.02512588195295038,5.439673464697539,5.337831460863824e-8,1.4972363065272508e-7,6.8247096502102575
Spns1,1.2745490309084158,0.09394396420634542,0.025014290326754535,3.7556118114558608,1.7291853965440435e-4,3.9061181392096314e-4,3.4082546257611837
Rabep2,1.1543191279540972,0.09428807149051308,0.02629302732599401,3.586048510941047,3.357265318060182e-4,7.411046181045458e-4,3.1301204804708234
Atp2a1,1.7170410424704177,0.513770484135222,0.028732089708897377,17.881417235590916,1.6459926476771888e-71,1.3503558623785116e-70,69.86955176580041
Sh2b1,1.187642857477668,0.3790986242217011,0.02391788692900192,15.850004866526087,1.4056997697881743e-56,9.990509078137382e-56,55.00041238122418
Tufm,1.2143802719763845,0.34232765453851055,0.023890159157639992,14.32923289793301,1.4369906982756371e-46,9.309777836694691e-46,45.031060682654406
Atxn2l,1.3169685481454958,0.13650596590234562,0.02430856910947763,5.615549203557338,1.959388881635588e-8,5.6027108098962457e-8,7.251601793543061
Eif3c,2.3444978620927404,0.6643929923495261,0.017730384078617194,37.47200226478921,2.632806458918702e-307,6.910999628170555e-306,305.16045913039716
Cln3,1.3679224276359563,-0.2466551565436184,0.0266839487602133,-9.24357780627243,2.3838973982039678e-20,1.0079033329299924e-19,18.996581118672484
Apobr,1.1382020973175326,-0.13537102638773058,0.02831597589782517,-4.7807296798175285,1.7466008571928941e-6,4.533035640293014e-6,5.343610866354561
Nupr1,2.346994960564955,-0.2019649046086596,0.026136005158941912,-7.72745885916545,1.097146040970678e-14,3.9991516334985656e-14,13.398032128663873
Sult1a1,1.3748223681268648,-0.4270568520314806,0.028151580508889912,-15.16990678006947,5.5956234086096286e-52,3.818403629063271e-51,50.41811816588218
Bola2,2.0185041281697247,0.08515023111592356,0.02085921084828411,4.082140582174904,4.4622789530617866e-5,1.0583269425477189e-4,3.9753801476031394
Coro1a,4.300180588833536,-1.716011853342628,0.03580949722120306,-47.92057935755002,0,0,Inf
Mapk3,2.1155175822513193,-0.24185222263464062,0.02176420598755912,-11.11238437886907,1.0920398535742928e-28,5.418254340881077e-28,27.26614061239835
Gdpd3,1.313000902503245,-0.3473583481728957,0.028119077923165064,-12.35312015287439,4.6858175950594173e-35,2.5786005196130413e-34,33.58861593415745
Ypel3,3.0255100754613826,0.23177931016095074,0.020537118225948264,11.285873101129736,1.5410378214549702e-29,7.761054363456188e-29,28.11007927447304
Ppp4c,2.153224008250433,0.1903072328296974,0.018699017895703177,10.177391876470038,2.5017677618387878e-24,1.145910795049393e-23,22.940849189284595
Aldoa,8.416178375678124,0.3081442681898459,0.030113332316507684,10.232818638305458,1.4134449905259975e-24,6.4984049111726e-24,23.187193231555327
Ino80e,1.419124291012662,0.16878238773996215,0.023194773698002394,7.276742163451167,3.419779662499952e-13,1.1874481327511033e-12,11.9253853510942
Hirip3,1.1412753162364426,0.2518591664867527,0.02528011727990123,9.962737264948984,2.2186836262146955e-23,9.982381631419984e-23,22.000765830858235
Tmem219,2.07579844686353,-0.29584428972295956,0.021961531601735515,-13.471022653974662,2.3163535660429984e-41,1.3905675749510474e-40,39.8568079016468
Mvp,1.6734820718041379,0.11919753269955734,0.02166142666138771,5.502755407705039,3.7390098628068926e-8,1.0537925213338622e-7,6.977244887899272
Maz,1.3299402139518592,0.30196395793388364,0.02307839727116877,13.084268997792114,4.050380202007403e-39,2.365023745232395e-38,37.62616449451533
Kif22,1.1200794876427949,0.27306555567055685,0.025369894705222124,10.763369688497335,5.1260783391946876e-27,2.4588478704554062e-26,25.609268340340407
AI467606,1.1393016542882233,0.22849471939934085,0.02547448446246162,8.969552248880378,2.9772221300913385e-19,1.2222629798640939e-18,17.91283534203433
Cd2bp2,1.2475272617443385,0.14872419379455493,0.024891710263052123,5.9748483419925105,2.3030432919841903e-9,6.9030359287114164e-9,8.160959866203104
Sept1,1.117117771165645,-0.08914067055648785,0.028199310575848183,-3.161093967766503,0.0015717778348027644,0.003268285850791515,2.485679966217857
Zfp553,1.0792268092320205,0.07912975480110206,0.027317829719926027,2.896634015673055,0.003771895003911802,0.007531515366454941,2.123117633483564
Zfp771,1.413181149680997,0.36637018651173586,0.02198807080858316,16.662225153864853,2.466738016073637e-62,1.8392498240354623e-61,60.73535927683524
Dctpp1,1.6288826349343797,0.6573740087444997,0.019562828877880394,33.603218269101646,1.5054353163694845e-247,3.1180085047618887e-246,245.50612270455252
Sephs2,1.3303517240357388,-0.09847011196836485,0.02589810851530666,-3.8022125017418036,1.434096382330279e-4,3.2605377993200074e-4,3.4867107606640224
Itgal,1.1357017729051124,-0.13164603890447812,0.028318668215585863,-4.648736935730033,3.339738313965113e-6,8.52504531313057e-6,5.069303303926049
Zfp768,1.1238892610398954,0.10816321687362658,0.02654284766692488,4.075041918294588,4.6006059225362854e-5,1.0893796882982689e-4,3.9628207264946993
Phkg2,1.2450872122641221,0.08711829842241481,0.025364021983589915,3.4347194021034535,5.931676820491752e-4,0.0012830474861715855,2.8917572698911287
Bcl7c,1.9997920451871598,0.5503345637576541,0.018996968791813718,28.96959877066321,1.589793766203142e-184,2.5065634904825982e-183,182.6009212903659
Ctf1,1.0527251990766524,0.08552268704810659,0.027609964676829205,3.0975297523607055,0.0019514080691481722,0.004017957945508387,2.395994613164979
Orai3,1.3038049726708396,-0.13331327821633465,0.026427912924928677,-5.044411891132884,4.549183963503591e-7,1.2222456312087919e-6,5.912841506402278
Vkorc1,2.2894016942816457,-0.21230108272818618,0.026462766534954867,-8.022633704898393,1.0350164154119263e-15,3.89911786476235e-15,14.40903363651188
Bckdk,1.5000589862348126,0.32353475207927757,0.021595536214230222,14.981556784225004,9.691990557708395e-51,6.546984080404305e-50,49.18395871510381
Kat8,1.1524396810024575,0.158078232117878,0.025844336936135547,6.116552051945006,9.562166296050964e-10,2.916579554176605e-9,8.535126173024912
Fus,2.7330961607571465,0.5731777002253321,0.01808439186426016,31.694607401097752,1.8436003858984907e-220,3.397854728753589e-219,218.46879519281524
Pycard,2.8234293687537275,-0.8119463655651444,0.027199839159275683,-29.851145839892023,8.483224137467415e-196,1.4195904391857404e-194,193.84783693424896
Itgam,1.5486857566269112,-0.5376039712572781,0.02741199734749831,-19.61199559602107,1.2214410016389843e-85,1.1041706685166166e-84,83.9569637937568
Cox6a2,1.6842437163567425,-0.4458742060284799,0.03333537974247216,-13.375405034321465,8.419381238662772e-41,5.01552621846877e-40,39.299683494988884
Tgfb1i1,1.3324508426308959,0.07287812952330051,0.024613211505384543,2.9609354109420964,0.00306706251930918,0.0061785995430023236,2.209109952042304
Rgs10,4.353512616560459,-1.4739893067796557,0.03247837551886091,-45.383714032239006,0,0,Inf
Tial1,1.5082544208135844,0.21021575582512644,0.022231809255748476,9.455629697379262,3.210834856968722e-21,1.380518367991866e-20,19.859957810636857
Bag3,1.6635692210060424,0.4249385427483755,0.01997201021422546,21.276703656285168,1.8660969356622248e-100,1.8770589805028634e-99,98.72652208086586
Mcmbp,1.360535283014251,0.16620511599986582,0.023715068133669963,7.008418237006565,2.4102740634671384e-12,8.138889213166036e-12,11.089434863109615
Sec23ip,1.2116309428320704,0.11677183879731631,0.025491117338228442,4.58088349945321,4.630157293284891e-6,1.1711387203866936e-5,4.931391660068274
Ate1,1.1892465403380803,0.10352922306356102,0.025833454742133652,4.007563993936425,6.134824178956817e-5,1.433990807290763e-4,3.843453632737739
Nsmce4a,1.5922542704932252,0.30626222650183355,0.021073894784092197,14.532777620822996,7.511188932489918e-48,4.935732629176551e-47,46.306648374262146
Plekha1,1.2547699078675973,-0.10774410444012243,0.026742059182049343,-4.029013013045976,5.601151812942347e-5,1.3150918622032684e-4,3.8810439096422424
Htra1,1.874413913766237,-0.6859526454043658,0.029884757849119245,-22.953260952207515,1.367023989518843e-116,1.512456444001088e-115,114.8203171233878
Pstk,1.200154309713045,0.1735387061473171,0.025203188174447742,6.885585464273101,5.7550350685243524e-12,1.9152236478890307e-11,10.717780504529399
Ikzf5,1.1382355581216943,0.07584220400291738,0.026620730295237482,2.8489903605869804,0.004385820925710237,0.00869371368313487,2.060794666869149
Bub3,1.8548020191329055,0.38145135295025623,0.019454493186575137,19.607365213373043,1.3378536144180822e-85,1.2086645598724343e-84,83.91769421196781
Cpxm2,1.3635392055382989,-0.4173837796943201,0.030488931245500325,-13.689682210684877,1.1701992339686259e-42,7.165219924915586e-42,41.14477047509058
Oat,2.1960573645944557,-0.2065029386085563,0.023207053967000423,-8.898283207433218,5.671714351579113e-19,2.3174712969299115e-18,17.63498563610996
Mettl10,1.2524097575561637,0.1886712692920658,0.024569347948453193,7.67913213195159,1.6016996467399328e-14,5.799515367074563e-14,13.236608296471383
Fam175b,1.2243898929248525,0.07696346621683,0.025652074398745096,3.0002823561354974,0.0026972944037999555,0.005468863746435102,2.2621028966854295
Zranb1,1.3250344415379676,0.31938982676783817,0.023017669414011822,13.875854284943903,8.872960175861976e-44,5.522536413767686e-43,42.25786141185377
Ctbp2,1.288305851011808,0.20583256396117663,0.024100035927179513,8.540757556674137,1.3334472329820027e-17,5.274333589280949e-17,16.277832405562247
Bccip,1.7372820392426043,0.3707822748075826,0.019799604200903063,18.726751860558462,2.996496375585897e-78,2.5941449516095188e-77,76.58600576074024
Dhx32,1.1667577276123502,0.20468739958456428,0.025337162279400402,8.078544760751644,6.55442160742247e-16,2.4850775641324228e-15,14.604660051538696
Ptpre,1.3415506032555762,-0.15439065946556196,0.02621891338492142,-5.888522426499662,3.896636770757585e-9,1.1541004240984753e-8,7.937756399382851
Mki67,1.2287167511624395,0.46766478850753324,0.022976096460597666,20.354405688953488,4.243655476425941e-92,4.0265509372325e-91,90.39506680256459
Mgmt,1.1612746971369343,0.08392549440775939,0.026289006733312355,3.1924178520374613,0.0014108706988874612,0.0029507856713274754,2.5300623340921042
Glrx3,2.535849337762319,0.7651633221185612,0.017946448466604165,42.635918941980265,0,0,Inf
Ppp2r2d,1.3716129925572487,0.19760402920137812,0.023403731406984332,8.443270253153202,3.0858054449428604e-17,1.20951746026693e-16,15.917387857899168
Adam8,1.7095595460676698,-0.610950048304762,0.02967931440024213,-20.585045869515696,3.7368373638128524e-94,3.594295690366301e-93,92.44438619784138
Tubgcp2,1.166359816100493,0.13342216276552546,0.025866522624030525,5.158102026500213,2.494656808769554e-7,6.774168571997133e-7,6.169144000343108
Zfp511,1.2511688538588064,0.12984853565001414,0.02498962042046944,5.1960987588131955,2.0351417080633358e-7,5.548879243277298e-7,6.255794726357031
Echs1,1.8568869207950678,0.3108931613575801,0.019467677068971363,15.969710215354787,2.0774882296349022e-57,1.4865447847232055e-56,55.827822002392324
Paox,1.2859876633322485,-0.2042451233258642,0.027174094688245918,-7.516170296345139,5.6404074043991854e-14,2.0106666530424208e-13,12.696659924800718
Ric8,1.3799426225722389,0.24077944159855555,0.023050484457852585,10.445743213719288,1.5325025914848633e-25,7.155241966457228e-25,24.145375675262645
Sirt3,1.132307352101306,0.08081716898299039,0.026653705223022812,3.0321176101693554,0.002428445654286081,0.004949659613151119,2.3054246663620104
Psmd13,1.8947173000236477,0.3966799125930929,0.018868789988396535,21.02307105209361,4.0346482862671224e-98,3.982187041794212e-97,96.3998783451847
Cox8b,1.3349222289404372,-0.2783387708349,0.030421740024838596,-9.149337631826558,5.728369187824587e-20,2.4005681462693475e-19,18.619685960959693
Ifitm2,10.002543437506525,-0.7877309915348887,0.024581313360268166,-32.04592773338678,2.501701005534385e-225,4.72308320608966e-224,223.32577440343297
Ifitm3,22.882592785448832,-0.3321158538119325,0.028805433337042503,-11.529625328873157,9.354995139565476e-31,4.816841203679762e-30,29.317237670792142
Ifitm6,1.2770276023048528,-0.31548735993577476,0.028853099886112784,-10.934262217267726,7.904631849304816e-28,3.8659451548609345e-27,26.41274431148445
Sigirr,1.1166969936920266,-0.10783325979933493,0.02836135438089728,-3.8021195444730154,1.4346347036889073e-4,3.2612582041560435e-4,3.486614815361185
Ptdss2,1.2234869515860194,0.2675373771514009,0.024302651226724425,11.008567528517352,3.4748453342633854e-28,1.7091039543207285e-27,26.76723152100376
Rnh1,4.169399571827415,-0.13993069207681819,0.02681366061164832,-5.2186344156243205,1.802471442041561e-7,4.930929677782654e-7,6.307071191094643
Hras,1.7494182248335783,0.2626246664438455,0.0203331675212456,12.916072528760498,3.6531795635585584e-38,2.10143446300638e-37,36.677484149697804
Phrf1,1.148510076919132,0.12658965271370506,0.026122838747215705,4.845937837716722,1.2601497111228918e-6,3.2960860827701073e-6,5.482001454504093
Irf7,3.457389391769225,-1.059642512547616,0.03287981782121649,-32.22774889780126,7.213267144971995e-228,1.3795139217773712e-226,225.86027391235
Taldo1,3.4012311727829814,-0.15337870912060575,0.02368931581638039,-6.47459429852125,9.50670253446494e-11,3.015199257431202e-10,9.520683982514399
Pddc1,1.3448258916822162,0.11333215624996607,0.02421333645536739,4.680567523557606,2.8608186503159173e-6,7.325406963058981e-6,5.135168243069236
Rplp2,17.913918255646294,1.0218412478736807,0.02210338810994623,46.23007309064377,0,0,Inf
Pnpla2,1.4137611671846286,-0.13792730530612607,0.02541762544408684,-5.426443379202974,5.7488050281916726e-8,1.6094468221511514e-7,6.793323368296696
Cracr2b,1.2598063846166199,-0.26910966222264293,0.02800952119043661,-9.607792307228943,7.41211209790708e-22,3.2245424742623235e-21,20.491531898082737
Cd151,1.7490929056276074,0.588380023580035,0.018758167774437742,31.366604172388108,5.777103796992416e-216,1.0464161194896718e-214,213.98029557889032
Polr2l,1.326354163440014,0.10116960300378734,0.024473785265230724,4.1337946667169785,3.568222938209768e-5,8.525985881563694e-5,4.0692553908495785
Tspan4,2.323032417490035,-0.32669346938452537,0.02633309986923883,-12.40619110574803,2.418887057976077e-35,1.3376091181282654e-34,33.873670779424124
Chid1,1.2798463128345745,0.08306808835759043,0.02503384570763963,3.3182312189549195,9.058946118670402e-4,0.0019283324738875447,2.7148180849942
Ctsd,24.028989486648758,-1.9606649855985727,0.04195756160043189,-46.729717143009346,0,0,Inf
Tnni2,3.7232987811594667,-0.7015843527654468,0.040304102500151914,-17.407268968780595,7.26688136310616e-68,5.719513359331978e-67,66.24264092126775
Lsp1,4.250417527203537,-1.1038631654742144,0.03214175953852991,-34.34358234654078,1.7560680240786948e-258,3.8197721894509394e-257,256.4179625375633
Tnnt3,4.12209079549157,-0.6279728294709147,0.041569628717668186,-15.106529667030914,1.4666296847229965e-51,9.975791564540807e-51,50.00105263363892
Mrpl23,2.8424077757557336,0.6581190708437687,0.017066660853904996,38.5616774410318,0,0,Inf
H19,3.9922380115533223,0.32968132440209424,0.03848118686465314,8.56733773731191,1.0590493721875286e-17,4.202522515449622e-17,16.376489951104592
Igf2,1.3271125493912177,1.1416792749741018,0.020763089234004464,54.9860024251272,0,0,Inf
Tspan32,1.122114685898015,-0.0925370681943879,0.028162014999399607,-3.285882355945081,0.0010166346041371051,0.002154715195815056,2.6666101255310957
Cd81,6.437128221493016,0.22053768133897955,0.02899895621554057,7.605021356623628,2.8485684933737e-14,1.0248722119086514e-13,12.989330282045003
Tssc4,1.320616462100657,0.13457665361521443,0.02428513779875058,5.541523162456097,2.9985190310040325e-8,8.493208549829848e-8,7.070928211729634
Kcnq1ot1,1.8438438512376225,0.9196071137805047,0.01932526059979865,47.58575487411984,0,0,Inf
Cdkn1c,4.093122159820247,3.3393595191868966,0.027392190032149797,121.90918343029678,0,0,Inf
Nap1l4,1.5575278487224165,0.5448790973024042,0.01996077245812117,27.297495547609262,4.542147054836034e-164,6.538382945211674e-163,162.18452964690619
Cars,1.187425742724753,0.18686396547638562,0.02524172699197498,7.402978628831327,1.331631873042801e-13,4.683451388208333e-13,12.32943398316157
Osbpl5,1.1193115058882455,0.14257769383306412,0.026335113783862045,5.413976753745208,6.164017214846116e-8,1.7230698083869384e-7,6.76369712720485
Cttn,1.4538818580108026,0.5609098210849128,0.02055314093360954,27.290710597312383,5.467584215130396e-164,7.862855971875998e-163,162.1044196794644
Ccnd1,1.5483054620530967,0.32698742266289055,0.0227082821298523,14.399478604021438,5.21353390662307e-47,3.395599306012e-46,45.46908356385064
Tpcn2,1.1425679241669342,-0.10499540855796587,0.02800528100462475,-3.7491289068167926,1.7744986212319883e-4,4.004791830844791e-4,3.397420053628443
Mrgprf,1.1146620860618037,-0.11849287887870702,0.02847083843582629,-4.161903385662203,3.156058849627586e-5,7.573101290470236e-5,4.120726234434055
Ppp1r14c,1.0743730890995482,0.1510794062813593,0.026823212240332798,5.632412886559065,1.777056139400667e-8,5.0892510129938196e-8,7.293346128244476
Mthfd1l,1.084995386051289,0.13071512005657165,0.026840467976685812,4.870076042269961,1.115553093061873e-6,2.9270114920013102e-6,5.533575572440497
Akap12,1.3405297572338934,-0.3917841926842969,0.02818460995996365,-13.900642699715478,6.277513745748589e-44,3.9154031096947784e-43,42.407223518585944
Rmnd1,1.1452455765672207,0.1489145868995568,0.025987154237477963,5.730315275721736,1.0024414056397335e-8,2.90818600067981e-8,7.536377820479576
Esr1,1.087493908620586,0.19695155103302617,0.026317605511800932,7.483642497213974,7.229043952709853e-14,2.5682726477106225e-13,12.590358873472796
Syne1,1.2549927796536313,0.23449655876337333,0.024223679367281967,9.680468239688608,3.650402493558305e-22,1.6013055442400834e-21,20.79552579267983
Myct1,1.4225381163272508,-0.46316890486186796,0.02886680618818993,-16.04503462705067,6.192439923469634e-58,4.4482863567323825e-57,56.35180726298496
Fbxo5,1.0781988107337184,0.16682431730143463,0.026647905299471364,6.260316352322975,3.8419727967687085e-10,1.1933535415569711e-9,8.923230873679945
Rgs17,1.051969997037939,0.11386055764099458,0.027395400763278597,4.156192443573076,3.2359528276753003e-5,7.758489309727527e-5,4.11022283393764
Cnksr3,1.083975053009945,0.11607266372112168,0.02696962210828881,4.303829814710235,1.6787063462481337e-5,4.105053081177353e-5,4.386681222780016
Pcmt1,1.7321761501484236,0.3071055682034019,0.020182638564421398,15.216324031327472,2.7558691269888285e-52,1.8858238273251623e-51,50.724498881266896
Nup43,1.121491528847894,0.23225132755581748,0.025644964808658435,9.056410460637604,1.3481402223802801e-19,5.590738641163617e-19,18.25253080989721
Katna1,1.3571018448650318,0.2041549927646136,0.023490198928216018,8.691071258634008,3.5903774482158576e-18,1.443798424424542e-17,16.840493436455425
